date_collected,redcap_event_name,date_collected_complete,rainfall_hobo,temp_mean_hobo,temp_min_hobo,temp_max_hobo,rh_mean_hobo,rh_min_hobo,rh_max_hobo,dewpt_mean_hobo,dewpt_min_hobo,dewpt_max_hobo,hobo_complete
2019-12-04,msambweni_arm_1,2,0.0,30.7,24.0,39.0,,,,,,,2
2019-12-04,msambweni_insectar_arm_1,2,,31.5,29.4,33.3,71.5,67.5,76.6,25.8,24.5,26.9,2
2019-12-05,kisumu_arm_1,2,16.0,,,,,,,,,,2
2019-12-05,ukunda_arm_1,2,0.0,29.5,24.8,37.6,,,,,,,2
2019-12-05,ukunda_dispensary_arm_1,2,,29.2,26.2,33.8,,,,,,,2
2019-12-05,msambweni_arm_1,2,1.8,30.5,24.4,41.7,,,,,,,2
2019-12-05,msambweni_insectar_arm_1,2,,31.2,30.0,32.1,74.3,71.0,81.0,26.1,25.2,27.7,2
2019-12-06,kisumu_arm_1,2,2.0,27.6,23.4,31.8,57.5,40.7,80.0,18.0,16.5,19.8,2
2019-12-06,ukunda_arm_1,2,0.0,28.8,24.5,37.6,,,,,,,2
2019-12-06,ukunda_dispensary_arm_1,2,,28.7,25.9,33.8,,,,,,,2
2019-12-06,msambweni_arm_1,2,0.3,29.8,24.4,38.4,,,,,,,2
2019-12-06,msambweni_insectar_arm_1,2,,30.9,29.5,32.1,74.2,71.6,77.1,25.7,24.8,26.5,2
2019-12-07,kisumu_arm_1,2,22.4,24.2,21.0,30.2,78.6,53.1,93.8,20.0,18.9,20.7,2
2019-12-07,ukunda_arm_1,2,0.0,29.7,24.4,38.0,,,,,,,2
2019-12-07,ukunda_dispensary_arm_1,2,,29.6,25.8,34.5,,,,,,,2
2019-12-07,msambweni_arm_1,2,0.0,31.6,24.4,41.9,,,,,,,2
2019-12-07,msambweni_insectar_arm_1,2,,31.7,29.4,33.8,72.0,64.3,78.5,26.0,25.0,27.0,2
2019-12-08,kisumu_arm_1,2,39.4,22.7,20.3,28.8,82.2,57.9,93.8,19.4,18.3,20.6,2
2019-12-08,ukunda_arm_1,2,0.0,29.6,24.4,39.8,,,,,,,2
2019-12-08,ukunda_dispensary_arm_1,2,,29.2,26.2,34.4,,,,,,,2
2019-12-08,msambweni_arm_1,2,23.9,30.0,23.5,40.2,,,,,,,2
2019-12-08,msambweni_insectar_arm_1,2,,31.7,30.5,33.3,71.8,65.0,78.2,26.0,24.9,27.4,2
2019-12-09,kisumu_arm_1,2,2.5,23.5,20.2,29.6,78.9,49.7,94.8,19.2,17.1,20.4,2
2019-12-09,ukunda_arm_1,2,2.5,27.1,24.7,32.8,,,,,,,2
2019-12-09,ukunda_dispensary_arm_1,2,,27.4,26.1,30.5,,,,,,,2
2019-12-09,msambweni_arm_1,2,3.3,27.0,24.2,34.3,,,,,,,2
2019-12-09,msambweni_insectar_arm_1,2,,29.6,29.1,30.7,78.0,71.0,83.1,25.4,24.6,26.6,2
2019-12-10,kisumu_arm_1,2,6.6,21.8,20.6,25.4,86.6,64.7,94.8,19.4,17.8,20.7,2
2019-12-10,ukunda_arm_1,2,0.0,29.6,24.1,37.8,,,,,,,2
2019-12-10,ukunda_dispensary_arm_1,2,,28.7,25.2,33.1,,,,,,,2
2019-12-10,msambweni_arm_1,2,8.4,29.4,23.1,38.9,,,,,,,2
2019-12-10,msambweni_insectar_arm_1,2,,29.8,28.1,31.1,77.8,74.1,81.5,25.5,23.9,27.0,2
2019-12-11,kisumu_arm_1,2,0.0,23.8,19.6,30.0,73.4,46.8,93.7,18.3,15.8,19.5,2
2019-12-11,ukunda_arm_1,2,0.0,30.7,24.7,40.4,,,,,,,2
2019-12-11,ukunda_dispensary_arm_1,2,,29.4,26.3,34.3,,,,,,,2
2019-12-11,msambweni_arm_1,2,0.0,30.8,24.2,38.9,,,,,,,2
2019-12-11,msambweni_insectar_arm_1,2,,30.9,29.6,32.5,75.8,71.6,79.9,26.2,25.3,27.0,2
2019-12-12,kisumu_arm_1,2,7.4,23.6,18.9,32.0,73.2,42.8,91.9,18.1,17.2,19.7,2
2019-12-12,ukunda_arm_1,2,0.0,29.8,24.8,38.0,,,,,,,2
2019-12-12,ukunda_dispensary_arm_1,2,,29.4,26.6,33.3,,,,,,,2
2019-12-12,msambweni_arm_1,2,0.0,30.0,24.5,39.0,,,,,,,2
2019-12-12,msambweni_insectar_arm_1,2,,31.1,30.2,32.5,74.0,69.0,79.9,25.9,24.4,27.0,2
2019-12-13,kisumu_arm_1,2,3.8,23.2,19.0,30.5,77.6,42.9,92.0,18.6,16.4,20.1,2
2019-12-13,ukunda_arm_1,2,0.0,30.1,23.4,39.8,,,,,,,2
2019-12-13,ukunda_dispensary_arm_1,2,,29.7,25.3,34.4,,,,,,,2
2019-12-13,msambweni_arm_1,2,0.0,30.8,23.5,40.0,,,,,,,2
2019-12-13,msambweni_insectar_arm_1,2,,31.2,29.3,32.8,73.1,69.3,78.5,25.8,24.0,27.4,2
2019-12-14,kisumu_arm_1,2,0.0,22.7,18.9,30.8,78.0,45.6,93.8,18.3,16.6,19.8,2
2019-12-14,ukunda_arm_1,2,0.0,30.2,24.0,41.2,,,,,,,2
2019-12-14,ukunda_dispensary_arm_1,2,,29.8,25.8,35.0,,,,,,,2
2019-12-14,msambweni_arm_1,2,0.0,31.5,24.4,40.6,,,,,,,2
2019-12-14,msambweni_insectar_arm_1,2,,31.9,30.3,33.1,71.7,69.0,74.9,26.2,25.3,27.0,2
2019-12-15,kisumu_arm_1,2,9.9,23.7,19.2,31.3,72.2,43.1,90.5,17.8,16.5,19.6,2
2019-12-15,ukunda_arm_1,2,0.0,30.4,24.5,39.8,,,,,,,2
2019-12-15,ukunda_dispensary_arm_1,2,,29.9,26.3,34.3,,,,,,,2
2019-12-15,msambweni_arm_1,2,0.0,31.2,24.4,39.5,,,,,,,2
2019-12-15,msambweni_insectar_arm_1,2,,32.5,30.9,33.8,68.7,63.5,73.2,26.0,25.3,26.6,2
2019-12-16,kisumu_arm_1,2,14.7,24.0,19.9,31.5,74.9,45.6,92.0,18.7,17.5,19.5,2
2019-12-16,ukunda_arm_1,2,0.3,30.7,24.4,40.6,,,,,,,2
2019-12-16,ukunda_dispensary_arm_1,2,,30.0,26.3,34.6,,,,,,,2
2019-12-16,msambweni_arm_1,2,0.0,31.5,24.7,40.2,,,,,,,2
2019-12-16,msambweni_insectar_arm_1,2,,32.7,30.9,34.3,68.6,64.3,72.7,26.2,25.2,27.4,2
2019-12-17,kisumu_arm_1,2,23.4,24.0,19.9,31.5,74.6,46.0,91.2,18.7,17.5,20.3,2
2019-12-17,ukunda_arm_1,2,3.8,28.9,24.0,37.1,,,,,,,2
2019-12-17,ukunda_dispensary_arm_1,2,,28.4,25.4,32.0,,,,,,,2
2019-12-17,msambweni_arm_1,2,4.6,28.4,24.4,36.2,,,,,,,2
2019-12-17,msambweni_insectar_arm_1,2,,32.0,30.6,33.2,70.7,65.2,74.5,26.1,24.7,27.2,2
2019-12-18,kisumu_arm_1,2,0.3,24.7,19.4,33.1,63.6,30.8,89.7,16.3,13.1,18.6,2
2019-12-18,ukunda_arm_1,2,0.0,30.1,23.0,39.7,,,,,,,2
2019-12-18,ukunda_dispensary_arm_1,2,,29.0,24.5,34.1,,,,,,,2
2019-12-18,msambweni_arm_1,2,1.0,29.6,23.3,38.4,,,,,,,2
2019-12-18,msambweni_insectar_arm_1,2,,30.6,28.8,32.4,73.3,69.0,79.6,25.2,23.8,26.3,2
2019-12-19,kisumu_arm_1,2,0.0,24.9,18.9,33.3,49.3,21.3,76.3,12.5,7.7,16.6,2
2019-12-19,ukunda_arm_1,2,0.0,30.8,25.9,39.5,,,,,,,2
2019-12-19,ukunda_dispensary_arm_1,2,,29.8,27.1,34.3,,,,,,,2
2019-12-19,msambweni_arm_1,2,0.0,30.3,24.8,38.4,,,,,,,2
2019-12-19,msambweni_insectar_arm_1,2,,31.6,30.1,32.9,72.1,66.6,77.6,26.0,25.3,26.6,2
2019-12-20,kisumu_arm_1,2,0.0,24.7,17.7,33.0,52.4,26.7,74.3,13.4,9.2,18.5,2
2019-12-20,ukunda_arm_1,2,0.0,30.5,24.8,39.8,,,,,,,2
2019-12-20,ukunda_dispensary_arm_1,2,,29.6,26.9,33.8,,,,,,,2
2019-12-20,msambweni_arm_1,2,0.0,31.1,25.3,40.0,,,,,,,2
2019-12-20,msambweni_insectar_arm_1,2,,31.9,30.4,33.4,70.2,62.7,75.6,25.8,24.1,26.5,2
2019-12-21,kisumu_arm_1,2,0.3,24.5,20.4,32.2,68.4,40.7,85.2,17.8,16.5,19.1,2
2019-12-21,ukunda_arm_1,2,39.6,25.5,22.7,33.6,,,,,,,2
2019-12-21,ukunda_dispensary_arm_1,2,,25.9,23.7,29.8,,,,,,,2
2019-12-21,msambweni_arm_1,2,78.0,25.7,23.0,33.5,,,,,,,2
2019-12-21,msambweni_insectar_arm_1,2,,29.9,27.8,32.3,72.7,61.9,79.6,24.4,23.6,25.8,2
2019-12-22,kisumu_arm_1,2,0.0,24.1,20.1,33.5,69.0,36.0,89.1,17.5,16.5,19.3,2
2019-12-22,ukunda_arm_1,2,1.3,27.9,22.5,37.5,,,,,,,2
2019-12-22,ukunda_dispensary_arm_1,2,,27.1,23.6,31.7,,,,,,,2
2019-12-22,msambweni_arm_1,2,0.3,29.1,23.0,37.9,,,,,,,2
2019-12-22,msambweni_insectar_arm_1,2,,28.7,26.8,30.9,80.0,75.1,85.6,24.9,23.2,26.6,2
2019-12-23,kisumu_arm_1,2,0.0,23.4,21.1,27.4,74.3,56.9,86.7,18.5,16.7,19.9,2
2019-12-23,ukunda_arm_1,2,0.5,29.3,24.5,38.7,,,,,,,2
2019-12-23,ukunda_dispensary_arm_1,2,,28.5,25.8,33.0,,,,,,,2
2019-12-23,msambweni_arm_1,2,8.1,29.6,24.5,38.3,,,,,,,2
2019-12-23,msambweni_insectar_arm_1,2,,30.8,29.2,32.7,76.4,69.7,84.6,26.1,25.0,27.2,2
2019-12-24,kisumu_arm_1,2,0.0,24.7,19.3,33.5,66.0,33.8,85.2,17.2,15.4,18.5,2
2019-12-24,ukunda_arm_1,2,0.0,30.4,24.2,39.6,,,,,,,2
2019-12-24,ukunda_dispensary_arm_1,2,,29.3,25.7,33.8,,,,,,,2
2019-12-24,msambweni_arm_1,2,0.0,30.5,24.2,38.0,,,,,,,2
2019-12-24,msambweni_insectar_arm_1,2,,30.8,29.4,32.0,75.6,71.7,80.7,26.0,24.5,27.3,2
2019-12-25,kisumu_arm_1,2,1.5,24.8,21.5,33.1,70.0,41.5,85.7,18.6,16.3,19.4,2
2019-12-25,ukunda_arm_1,2,7.9,29.5,25.4,36.8,,,,,,,2
2019-12-25,ukunda_dispensary_arm_1,2,,28.9,26.6,32.2,,,,,,,2
2019-12-25,msambweni_arm_1,2,3.8,30.4,25.5,38.3,,,,,,,2
2019-12-25,msambweni_insectar_arm_1,2,,31.2,30.3,32.1,75.2,72.3,78.5,26.3,25.6,27.4,2
2019-12-26,kisumu_arm_1,2,121.9,22.4,19.6,26.6,82.5,56.5,95.7,19.0,16.9,20.1,2
2019-12-26,ukunda_arm_1,2,0.0,30.8,25.3,40.6,,,,,,,2
2019-12-26,ukunda_dispensary_arm_1,2,,29.5,26.8,33.5,,,,,,,2
2019-12-26,msambweni_arm_1,2,0.0,30.8,25.3,38.9,,,,,,,2
2019-12-26,msambweni_insectar_arm_1,2,,31.1,30.0,32.1,76.1,73.3,78.9,26.4,25.6,27.7,2
2019-12-27,kisumu_arm_1,2,0.0,23.4,19.6,30.7,81.2,53.9,92.0,19.7,18.3,21.8,2
2019-12-27,ukunda_arm_1,2,0.0,30.4,25.2,38.4,,,,,,,2
2019-12-27,ukunda_dispensary_arm_1,2,,29.5,26.6,33.1,,,,,,,2
2019-12-27,msambweni_arm_1,2,0.0,31.1,25.2,39.2,,,,,,,2
2019-12-27,msambweni_insectar_arm_1,2,,31.4,30.2,32.5,74.1,71.0,77.0,26.2,25.4,27.4,2
2019-12-28,kisumu_arm_1,2,35.6,23.4,20.3,28.5,80.4,57.1,94.7,19.6,18.4,21.2,2
2019-12-28,ukunda_arm_1,2,0.0,29.7,25.5,38.6,,,,,,,2
2019-12-28,ukunda_dispensary_arm_1,2,,29.0,27.1,33.5,,,,,,,2
2019-12-28,msambweni_arm_1,2,0.0,30.1,25.8,36.9,,,,,,,2
2019-12-28,msambweni_insectar_arm_1,2,,31.4,30.8,32.2,74.1,71.4,76.3,26.3,25.8,27.1,2
2019-12-29,kisumu_arm_1,2,0.3,23.7,19.9,30.9,76.8,50.0,89.8,19.1,17.9,21.2,2
2019-12-29,ukunda_arm_1,2,0.0,30.4,25.8,39.8,,,,,,,2
2019-12-29,ukunda_dispensary_arm_1,2,,29.1,27.0,32.7,,,,,,,2
2019-12-29,msambweni_arm_1,2,0.5,30.2,26.4,39.4,,,,,,,2
2019-12-29,msambweni_insectar_arm_1,2,,31.0,29.9,31.7,75.3,71.9,79.3,26.1,25.6,26.8,2
2019-12-30,kisumu_arm_1,2,0.0,25.3,20.1,32.4,66.7,42.1,90.4,18.1,15.9,19.2,2
2019-12-30,ukunda_arm_1,2,0.0,29.8,26.2,38.2,,,,,,,2
2019-12-30,ukunda_dispensary_arm_1,2,,28.8,27.1,31.8,,,,,,,2
2019-12-30,msambweni_arm_1,2,0.0,29.8,25.5,37.7,,,,,,,2
2019-12-30,msambweni_insectar_arm_1,2,,31.0,30.2,31.8,73.9,71.1,76.4,25.8,25.4,26.3,2
2019-12-31,kisumu_arm_1,2,0.0,25.5,19.9,33.1,59.8,35.9,81.6,16.5,15.5,18.6,2
2019-12-31,ukunda_arm_1,2,0.3,29.6,24.8,36.8,,,,,,,2
2019-12-31,ukunda_dispensary_arm_1,2,,28.7,26.3,31.7,,,,,,,2
2019-12-31,msambweni_arm_1,2,0.0,30.4,24.1,37.6,,,,,,,2
2019-12-31,msambweni_insectar_arm_1,2,,30.8,29.4,32.0,73.6,68.5,78.0,25.6,24.6,26.5,2
2020-01-01,kisumu_arm_1,2,0.0,26.4,21.3,33.7,51.7,29.5,77.3,14.8,11.6,18.1,2
2020-01-01,ukunda_arm_1,2,0.0,30.5,24.1,39.4,,,,,,,2
2020-01-01,ukunda_dispensary_arm_1,2,,29.4,25.8,34.3,,,,,,,2
2020-01-01,msambweni_arm_1,2,0.0,31.0,24.0,39.0,,,,,,,2
2020-01-01,msambweni_insectar_arm_1,2,,31.3,29.8,32.5,70.9,63.7,75.7,25.4,24.6,26.4,2
2020-01-02,kisumu_arm_1,2,0.0,25.9,20.1,33.8,54.4,32.0,71.6,15.5,12.7,18.9,2
2020-01-02,ukunda_arm_1,2,0.0,30.3,24.9,39.3,,,,,,,2
2020-01-02,ukunda_dispensary_arm_1,2,,29.2,26.5,33.0,,,,,,,2
2020-01-02,msambweni_arm_1,2,0.0,30.9,24.1,38.4,,,,,,,2
2020-01-02,msambweni_insectar_arm_1,2,,31.3,29.7,32.6,70.9,64.1,75.2,25.3,24.5,26.5,2
2020-01-03,kisumu_arm_1,2,3.3,27.3,21.5,33.3,58.4,31.4,82.2,17.0,13.9,19.8,2
2020-01-03,ukunda_arm_1,2,0.0,30.4,24.5,38.5,,,,,,,2
2020-01-03,ukunda_dispensary_arm_1,2,,29.3,26.3,32.7,,,,,,,2
2020-01-03,msambweni_arm_1,2,0.0,31.0,24.5,38.4,,,,,,,2
2020-01-03,msambweni_insectar_arm_1,2,,31.9,30.9,32.7,70.0,67.2,73.4,25.7,24.8,26.2,2
2020-01-04,kisumu_arm_1,2,0.0,26.0,19.6,33.7,54.2,25.4,78.1,14.8,11.1,17.8,2
2020-01-04,ukunda_arm_1,2,0.0,30.3,24.0,41.0,,,,,,,2
2020-01-04,ukunda_dispensary_arm_1,2,,29.6,25.9,34.2,,,,,,,2
2020-01-04,msambweni_arm_1,2,0.0,30.5,23.7,39.0,,,,,,,2
2020-01-04,msambweni_insectar_arm_1,2,,31.3,29.8,32.5,71.8,70.0,77.0,25.6,24.3,26.6,2
2020-01-05,kisumu_arm_1,2,0.0,25.9,21.5,33.6,60.2,36.3,78.8,17.1,13.8,20.1,2
2020-01-05,ukunda_arm_1,2,0.0,30.3,24.1,41.2,,,,,,,2
2020-01-05,ukunda_dispensary_arm_1,2,,29.6,26.1,34.8,,,,,,,2
2020-01-05,msambweni_arm_1,2,0.0,30.7,24.4,38.8,,,,,,,2
2020-01-05,msambweni_insectar_arm_1,2,,31.4,29.7,33.0,71.9,68.9,75.1,25.7,24.4,26.6,2
2020-01-06,kisumu_arm_1,2,71.1,23.5,19.9,31.9,75.6,42.5,94.7,18.6,17.1,20.6,2
2020-01-06,ukunda_arm_1,2,0.3,30.8,24.7,39.8,,,,,,,2
2020-01-06,ukunda_dispensary_arm_1,2,,29.9,26.4,34.7,,,,,,,2
2020-01-06,msambweni_arm_1,2,0.0,31.2,24.9,38.9,,,,,,,2
2020-01-06,msambweni_insectar_arm_1,2,,31.9,30.1,33.7,71.7,66.3,77.9,26.2,24.8,27.4,2
2020-01-07,kisumu_arm_1,2,0.3,24.8,18.8,32.7,70.8,40.5,94.7,18.3,16.9,19.6,2
2020-01-07,ukunda_arm_1,2,0.0,31.1,25.4,41.0,,,,,,,2
2020-01-07,ukunda_dispensary_arm_1,2,,30.1,27.1,34.5,,,,,,,2
2020-01-07,msambweni_arm_1,2,0.0,31.8,25.4,39.6,,,,,,,2
2020-01-07,msambweni_insectar_arm_1,2,,32.8,31.6,34.0,68.9,66.0,71.8,26.4,25.7,27.0,2
2020-01-08,kisumu_arm_1,2,0.0,25.8,19.9,33.4,65.3,38.0,83.0,18.2,16.8,20.6,2
2020-01-08,ukunda_arm_1,2,0.0,31.1,24.6,40.0,,,,,,,2
2020-01-08,ukunda_dispensary_arm_1,2,,30.0,26.5,34.5,,,,,,,2
2020-01-08,msambweni_arm_1,2,0.0,31.7,24.7,40.9,,,,,,,2
2020-01-08,msambweni_insectar_arm_1,2,,32.7,31.2,33.8,68.3,64.5,72.1,26.1,25.2,26.8,2
2020-01-09,kisumu_arm_1,2,0.0,25.1,19.9,33.6,64.1,36.5,83.0,17.3,14.7,20.3,2
2020-01-09,ukunda_arm_1,2,0.0,30.8,24.8,40.2,,,,,,,2
2020-01-09,ukunda_dispensary_arm_1,2,,29.9,26.7,34.3,,,,,,,2
2020-01-09,msambweni_arm_1,2,0.0,31.2,24.3,39.5,,,,,,,2
2020-01-09,msambweni_insectar_arm_1,2,,32.2,30.4,33.6,69.5,67.1,73.9,25.9,24.5,27.2,2
2020-01-10,kisumu_arm_1,2,0.0,25.2,19.5,32.6,66.9,40.6,87.3,18.0,16.2,20.0,2
2020-01-10,ukunda_arm_1,2,0.0,30.8,25.3,39.4,,,,,,,2
2020-01-10,ukunda_dispensary_arm_1,2,,29.9,27.1,33.5,,,,,,,2
2020-01-10,msambweni_arm_1,2,9.4,30.5,25.8,38.5,,,,,,,2
2020-01-10,msambweni_insectar_arm_1,2,,31.8,30.6,32.9,72.7,69.0,78.2,26.3,25.3,27.4,2
2020-01-11,kisumu_arm_1,2,0.0,25.7,21.4,33.7,66.8,37.2,86.7,18.5,16.3,20.5,2
2020-01-11,ukunda_arm_1,2,0.0,30.8,24.4,39.0,,,,,,,2
2020-01-11,ukunda_dispensary_arm_1,2,,30.0,26.3,34.3,,,,,,,2
2020-01-11,msambweni_arm_1,2,0.0,31.6,24.5,39.5,,,,,,,2
2020-01-11,msambweni_insectar_arm_1,2,,31.7,30.0,33.5,73.3,68.2,79.5,26.4,24.8,27.4,2
2020-01-12,kisumu_arm_1,2,2.3,23.2,20.0,28.0,73.1,54.1,87.8,18.0,16.5,19.1,2
2020-01-12,ukunda_arm_1,2,0.0,30.4,25.3,39.3,,,,,,,2
2020-01-12,ukunda_dispensary_arm_1,2,,30.0,27.0,34.5,,,,,,,2
2020-01-12,msambweni_arm_1,2,0.0,31.6,24.8,40.9,,,,,,,2
2020-01-12,msambweni_insectar_arm_1,2,,32.3,30.4,34.2,69.5,57.8,77.0,26.0,24.3,27.6,2
2020-01-13,kisumu_arm_1,2,11.4,23.6,19.9,30.9,74.2,40.4,91.2,18.1,15.7,20.3,2
2020-01-13,ukunda_arm_1,2,0.3,26.6,23.9,38.9,,,,,,,2
2020-01-13,ukunda_dispensary_arm_1,2,,27.2,25.3,34.7,,,,,,,2
2020-01-13,msambweni_arm_1,2,0.0,29.3,24.4,40.1,,,,,,,2
2020-01-13,msambweni_insectar_arm_1,2,,31.1,29.9,32.2,67.2,62.5,74.7,24.3,22.9,26.7,2
2020-01-14,kisumu_arm_1,2,4.1,23.7,19.7,31.5,75.1,45.2,91.2,18.6,17.6,20.1,2
2020-01-14,ukunda_arm_1,2,,29.9,23.8,37.9,,,,,,,2
2020-01-14,ukunda_dispensary_arm_1,2,,28.6,24.8,33.6,,,,,,,2
2020-01-14,msambweni_arm_1,2,0.0,30.3,24.1,40.2,,,,,,,2
2020-01-14,msambweni_insectar_arm_1,2,,30.7,28.9,32.4,70.1,67.3,73.0,24.6,23.1,26.2,2
2020-01-15,kisumu_arm_1,2,0.0,25.4,18.8,33.7,63.4,34.1,87.3,17.1,15.3,19.0,2
2020-01-15,ukunda_arm_1,2,,31.6,26.6,39.6,,,,,,,2
2020-01-15,ukunda_dispensary_arm_1,2,,29.7,27.5,32.9,,,,,,,2
2020-01-15,msambweni_arm_1,2,10.4,30.4,26.3,39.8,,,,,,,2
2020-01-15,msambweni_insectar_arm_1,2,,31.5,30.6,32.5,75.3,73.3,77.6,26.6,25.7,27.8,2
2020-01-16,kisumu_arm_1,2,0.0,25.6,20.0,33.5,62.7,36.0,80.8,17.4,15.4,19.7,2
2020-01-16,ukunda_arm_1,2,,27.8,22.8,35.4,,,,,,,2
2020-01-16,ukunda_dispensary_arm_1,2,,27.4,24.4,30.4,,,,,,,2
2020-01-16,msambweni_arm_1,2,29.7,28.2,23.5,38.0,,,,,,,2
2020-01-16,msambweni_insectar_arm_1,2,,30.3,29.0,31.9,75.9,69.7,81.4,25.6,23.5,27.3,2
2020-01-17,kisumu_arm_1,2,0.0,26.4,22.4,32.6,64.4,37.0,83.4,18.6,16.0,20.0,2
2020-01-17,ukunda_arm_1,2,,29.0,23.1,37.8,,,,,,,2
2020-01-17,ukunda_dispensary_arm_1,2,,27.8,24.5,32.6,,,,,,,2
2020-01-17,msambweni_arm_1,2,0.0,29.5,23.1,37.6,,,,,,,2
2020-01-17,msambweni_insectar_arm_1,2,,29.3,27.4,31.1,77.7,72.8,87.3,25.0,23.1,26.8,2
2020-01-18,kisumu_arm_1,2,0.0,26.0,22.0,33.8,65.0,39.8,79.8,18.5,16.9,19.9,2
2020-01-18,ukunda_arm_1,2,,28.8,25.4,36.7,,,,,,,2
2020-01-18,ukunda_dispensary_arm_1,2,,28.1,26.3,32.5,,,,,,,2
2020-01-18,msambweni_arm_1,2,0.0,29.7,25.3,37.8,,,,,,,2
2020-01-18,msambweni_insectar_arm_1,2,,30.0,28.7,31.3,76.4,72.1,82.3,25.4,24.8,26.4,2
2020-01-19,kisumu_arm_1,2,0.0,26.3,21.5,33.7,65.9,37.4,85.2,18.9,17.2,19.7,2
2020-01-19,ukunda_arm_1,2,,29.9,25.6,37.3,,,,,,,2
2020-01-19,ukunda_dispensary_arm_1,2,,28.7,26.7,33.2,,,,,,,2
2020-01-19,msambweni_arm_1,2,0.0,30.1,25.5,37.2,,,,,,,2
2020-01-19,msambweni_insectar_arm_1,2,,30.2,28.8,31.3,76.1,72.6,80.0,25.5,25.0,26.7,2
2020-01-20,kisumu_arm_1,2,0.0,26.2,21.4,33.8,64.7,36.2,83.8,18.4,15.8,19.7,2
2020-01-20,ukunda_arm_1,2,,30.4,25.4,38.8,,,,,,,2
2020-01-20,ukunda_dispensary_arm_1,2,,29.1,26.4,34.0,,,,,,,2
2020-01-20,msambweni_arm_1,2,0.0,30.9,24.9,39.4,,,,,,,2
2020-01-20,msambweni_insectar_arm_1,2,,31.0,28.9,32.9,72.3,64.0,78.3,25.4,24.4,26.3,2
2020-01-21,kisumu_arm_1,2,0.0,26.0,20.1,33.7,58.5,30.6,74.3,16.6,14.1,19.7,2
2020-01-21,ukunda_arm_1,2,,30.1,24.8,39.4,,,,,,,2
2020-01-21,ukunda_dispensary_arm_1,2,,28.8,26.2,33.4,,,,,,,2
2020-01-21,msambweni_arm_1,2,0.0,30.4,25.5,38.7,,,,,,,2
2020-01-21,msambweni_insectar_arm_1,2,,31.1,29.4,32.4,72.3,68.4,76.3,25.5,24.4,26.8,2
2020-01-22,kisumu_arm_1,2,0.0,26.3,20.7,34.2,62.1,35.4,78.6,17.9,15.9,20.0,2
2020-01-22,ukunda_arm_1,2,,29.2,25.2,37.3,,,,,,,2
2020-01-22,ukunda_dispensary_arm_1,2,,28.4,26.5,32.8,,,,,,,2
2020-01-22,msambweni_arm_1,2,0.0,28.8,24.8,37.3,,,,,,,2
2020-01-22,msambweni_insectar_arm_1,2,,30.4,29.2,31.2,74.1,70.4,78.3,25.3,24.7,25.8,2
2020-01-23,kisumu_arm_1,2,0.0,26.4,22.5,33.1,59.4,33.2,76.0,17.3,14.2,19.6,2
2020-01-23,ukunda_arm_1,2,,29.3,26.3,35.6,,,,,,,2
2020-01-23,ukunda_dispensary_arm_1,2,,28.6,26.9,31.8,,,,,,,2
2020-01-23,msambweni_arm_1,2,0.0,29.1,25.9,37.2,,,,,,,2
2020-01-23,msambweni_insectar_arm_1,2,,30.3,29.1,31.1,75.7,72.6,78.3,25.5,24.8,26.4,2
2020-01-24,kisumu_arm_1,2,0.0,25.0,22.0,29.2,62.9,46.2,76.7,17.3,15.8,18.9,2
2020-01-24,ukunda_arm_1,2,,30.5,25.7,39.4,,,,,,,2
2020-01-24,ukunda_dispensary_arm_1,2,,29.1,26.7,34.1,,,,,,,2
2020-01-24,msambweni_arm_1,2,0.0,30.4,25.3,38.9,,,,,,,2
2020-01-24,msambweni_insectar_arm_1,2,,30.7,29.6,31.7,75.4,69.7,79.6,25.9,25.4,26.6,2
2020-01-25,kisumu_arm_1,2,1.5,25.6,21.3,32.8,64.5,43.0,80.8,18.0,15.8,19.4,2
2020-01-25,ukunda_arm_1,2,,30.5,25.7,38.6,,,,,,,2
2020-01-25,ukunda_dispensary_arm_1,2,,29.0,26.8,32.3,,,,,,,2
2020-01-25,msambweni_arm_1,2,0.0,30.4,26.1,37.9,,,,,,,2
2020-01-25,msambweni_insectar_arm_1,2,,30.9,29.6,32.2,74.6,71.6,78.6,25.9,25.0,26.7,2
2020-01-26,kisumu_arm_1,2,0.3,24.9,21.6,30.2,73.6,49.3,88.5,19.5,17.7,20.7,2
2020-01-26,ukunda_arm_1,2,,29.4,25.7,39.0,,,,,,,2
2020-01-26,ukunda_dispensary_arm_1,2,,28.7,27.0,31.9,,,,,,,2
2020-01-26,msambweni_arm_1,2,0.0,30.1,25.9,37.7,,,,,,,2
2020-01-26,msambweni_insectar_arm_1,2,,31.3,30.3,32.1,74.7,71.6,77.3,26.2,25.6,26.7,2
2020-01-27,kisumu_arm_1,2,6.6,25.3,22.1,32.4,73.8,45.1,89.1,20.0,18.3,20.8,2
2020-01-27,ukunda_arm_1,2,,29.8,24.1,39.7,,,,,,,2
2020-01-27,ukunda_dispensary_arm_1,2,,29.0,25.8,33.4,,,,,,,2
2020-01-27,msambweni_arm_1,2,0.0,30.3,24.4,39.6,,,,,,,2
2020-01-27,msambweni_insectar_arm_1,2,,31.3,29.6,33.0,74.2,71.1,78.6,26.1,24.7,27.3,2
2020-01-28,kisumu_arm_1,2,7.9,23.4,20.6,29.9,77.8,50.9,92.0,19.0,17.6,20.1,2
2020-01-28,ukunda_arm_1,2,,30.2,25.2,39.6,,,,,,,2
